supplier,region,weather,shipment_mode,product_category,distance_km,supplier_reliability,lead_time_days,order_volume,inventory_level,route_risk,traffic_index,disrupted
Supplier_E,East,Clear,Rail,Automotive,530.0,0.715,9.0,403.0,756.0,0.176,0.647,0
Supplier_E,Central,Flood,Road,Food,591.0,0.661,7.1,236.0,678.0,0.282,0.059,1
Supplier_E,East,Rain,Road,Electronics,409.0,0.86,8.8,745.0,320.0,0.038,0.343,0
Supplier_A,East,Clear,Sea,Food,432.0,0.558,6.1,587.0,669.0,0.278,0.665,0
Supplier_E,North,Flood,Air,Pharma,345.0,0.617,3.9,710.0,520.0,0.406,0.412,1
Supplier_E,West,Storm,Road,Pharma,672.0,0.68,5.4,606.0,344.0,0.441,0.817,1
Supplier_B,North,Clear,Road,Food,525.0,0.848,8.1,337.0,539.0,0.113,0.909,0
Supplier_C,Central,Rain,Sea,Automotive,663.0,0.813,9.1,20.0,488.0,0.432,0.37,0
Supplier_C,Central,Clear,Road,Food,638.0,0.935,5.6,199.0,812.0,0.578,0.273,0
Supplier_C,Central,Clear,Road,Pharma,439.0,0.642,3.2,535.0,387.0,0.251,0.421,0
Supplier_B,South,Heatwave,Road,Automotive,171.0,0.634,,402.0,376.0,0.35,0.408,1
Supplier_E,North,Rain,Road,Automotive,148.0,0.859,7.4,344.0,346.0,0.01,0.838,0
Supplier_E,South,Rain,Road,Pharma,1337.0,0.66,9.7,20.0,917.0,0.171,0.272,1
Supplier_B,West,Rain,Sea,Textile,934.0,0.689,4.0,418.0,359.0,0.404,0.663,1
Supplier_E,South,Rain,Road,Textile,898.0,0.501,4.0,225.0,785.0,0.541,0.805,1
Supplier_B,Central,Clear,Rail,Automotive,375.0,0.824,8.3,290.0,273.0,0.23,0.68,0
Supplier_D,North,Heatwave,Air,Pharma,552.0,1.0,4.8,573.0,611.0,0.884,0.596,0
Supplier_C,North,Rain,Rail,Pharma,338.0,0.626,4.7,235.0,558.0,0.413,0.464,0
Supplier_C,South,Rain,Air,Food,209.0,0.933,9.8,252.0,771.0,0.095,0.907,0
Supplier_A,West,Clear,Air,Electronics,397.0,0.771,1.9,453.0,739.0,0.607,0.446,0
Supplier_D,West,Clear,Rail,Pharma,895.0,0.515,12.2,577.0,518.0,0.099,0.709,0
Supplier_B,South,Clear,Rail,Electronics,769.0,0.646,4.2,348.0,382.0,0.416,0.465,0
Supplier_B,West,Clear,Air,Electronics,298.0,0.637,8.6,684.0,857.0,0.164,0.095,0
Supplier_A,West,Clear,Air,Automotive,468.0,0.733,5.7,190.0,360.0,0.079,0.441,0
Supplier_E,East,Rain,Air,Electronics,745.0,0.843,6.8,158.0,20.0,0.542,0.466,0
Supplier_A,East,Flood,Road,Food,402.0,,5.2,143.0,91.0,0.298,0.468,1
Supplier_D,North,Clear,Air,Food,571.0,0.565,8.6,123.0,145.0,0.695,0.355,0
Supplier_E,South,Clear,Air,Electronics,654.0,0.707,5.0,481.0,631.0,0.146,0.638,0
Supplier_A,East,Rain,Road,Textile,652.0,0.646,4.3,244.0,987.0,0.038,0.662,0
Supplier_C,North,Clear,Sea,Textile,616.0,0.59,11.4,166.0,51.0,0.254,0.433,0
Supplier_C,East,Heatwave,Road,Automotive,380.0,0.794,6.1,488.0,328.0,0.928,0.431,1
Supplier_B,North,Clear,Road,Automotive,407.0,0.78,4.0,568.0,520.0,0.517,0.269,0
Supplier_D,West,Clear,Sea,Pharma,255.0,0.508,1.5,609.0,840.0,0.461,0.556,0
Supplier_C,North,Clear,Road,Textile,144.0,0.783,11.6,578.0,327.0,0.467,0.803,0
Supplier_C,North,Heatwave,Road,Automotive,520.0,0.599,4.3,255.0,630.0,0.253,0.803,1
Supplier_C,West,Clear,Road,Food,762.0,0.782,12.2,470.0,445.0,0.896,0.368,0
Supplier_E,South,Rain,Sea,Automotive,191.0,0.97,7.2,509.0,1074.0,0.442,0.938,0
Supplier_D,South,Clear,Rail,Textile,621.0,0.849,,335.0,532.0,0.423,0.42,0
Supplier_B,South,Clear,Air,Automotive,754.0,0.807,6.5,450.0,578.0,0.547,0.276,0
Supplier_E,South,Flood,Air,Electronics,72.0,0.701,12.6,195.0,519.0,0.095,0.2,1
Supplier_E,West,Clear,Rail,Pharma,480.0,0.79,1.0,307.0,409.0,0.174,0.263,0
Supplier_E,West,Clear,Sea,Electronics,978.0,0.864,6.6,487.0,709.0,0.301,0.573,0
Supplier_D,South,Rain,Sea,Pharma,694.0,0.85,5.2,691.0,245.0,0.548,0.443,0
Supplier_B,West,Flood,Road,Textile,64.0,0.765,5.4,627.0,60.0,0.09,0.361,1
Supplier_D,West,Clear,Sea,Electronics,721.0,0.813,6.4,539.0,467.0,0.337,0.314,0
Supplier_B,East,Clear,Rail,Textile,356.0,0.583,5.2,434.0,679.0,0.308,0.261,0
Supplier_B,East,Heatwave,Road,Pharma,730.0,0.67,6.6,406.0,372.0,0.035,0.304,0
Supplier_C,Central,Rain,Road,Food,371.0,0.886,5.9,159.0,541.0,0.248,0.723,0
Supplier_E,East,Flood,Rail,Food,536.0,0.906,2.1,270.0,231.0,0.458,0.897,1
Supplier_C,South,Storm,Road,Electronics,410.0,0.794,7.1,275.0,734.0,0.053,0.91,1
Supplier_B,East,Rain,Rail,Electronics,551.0,1.0,8.1,523.0,643.0,0.632,0.651,1
Supplier_C,Central,Clear,Road,Pharma,403.0,0.856,4.4,590.0,504.0,0.444,0.392,0
Supplier_B,West,Clear,Rail,Electronics,492.0,0.745,11.6,553.0,537.0,0.419,0.353,0
Supplier_D,North,Storm,Road,Automotive,244.0,0.597,10.0,633.0,193.0,0.352,0.666,1
Supplier_B,East,Storm,Sea,Food,678.0,0.996,8.5,433.0,203.0,0.132,0.446,1
Supplier_C,West,Heatwave,Road,Textile,596.0,0.896,8.5,243.0,473.0,0.22,0.591,0
Supplier_B,South,Rain,Road,Textile,130.0,1.0,6.1,411.0,613.0,0.422,0.925,0
Supplier_B,Central,Clear,Road,Pharma,808.0,1.0,9.4,290.0,624.0,0.22,0.548,0
Supplier_E,Central,Rain,Rail,Textile,504.0,0.587,10.7,538.0,420.0,0.388,1.0,1
Supplier_B,Central,Rain,Rail,Electronics,592.0,0.587,8.4,355.0,664.0,0.17,0.252,0
Supplier_A,North,Clear,Rail,Food,749.0,0.351,4.3,402.0,813.0,0.44,0.598,0
Supplier_B,East,Storm,Road,Automotive,635.0,0.918,5.9,545.0,480.0,0.455,0.569,1
Supplier_C,East,Rain,Sea,Food,853.0,,7.7,287.0,568.0,0.024,0.284,0
Supplier_A,West,Clear,Rail,Automotive,474.0,0.795,8.5,594.0,454.0,0.363,0.676,0
Supplier_B,Central,Rain,Road,Textile,819.0,0.596,5.8,177.0,472.0,0.046,0.837,0
Supplier_A,South,Rain,Air,Food,582.0,0.767,4.3,475.0,537.0,0.01,0.985,0
Supplier_C,East,Heatwave,Air,Pharma,682.0,0.808,10.8,404.0,875.0,0.231,0.59,0
Supplier_D,West,Clear,Rail,Food,655.0,0.897,2.8,569.0,701.0,0.909,0.082,0
Supplier_E,West,Rain,Road,Textile,873.0,0.821,3.2,173.0,682.0,0.505,0.605,0
Supplier_B,West,Clear,Road,Textile,738.0,0.88,2.0,144.0,400.0,0.628,0.663,0
Supplier_E,South,Rain,Rail,Textile,435.0,0.761,3.2,555.0,302.0,0.472,0.448,0
Supplier_B,Central,Clear,Road,Pharma,383.0,0.957,,350.0,586.0,0.391,0.547,0
Supplier_D,North,Flood,Road,Pharma,537.0,0.875,9.8,404.0,774.0,0.529,0.394,1
Supplier_C,East,Heatwave,Sea,Food,352.0,0.602,5.8,301.0,879.0,0.222,0.471,0
Supplier_D,West,Rain,Air,Food,276.0,0.988,7.5,584.0,20.0,0.444,0.724,0
Supplier_D,North,Rain,Road,Automotive,50.0,0.964,6.0,474.0,1038.0,0.585,0.806,0
Supplier_C,East,Clear,Road,Textile,147.0,0.85,2.4,463.0,592.0,0.49,0.22,0
Supplier_B,East,Rain,Air,Food,1066.0,0.822,12.7,209.0,700.0,0.599,0.388,0
Supplier_C,West,Clear,Road,Pharma,379.0,1.0,10.1,510.0,117.0,0.387,0.151,0
Supplier_E,North,Storm,Road,Textile,1045.0,0.535,7.1,241.0,448.0,0.688,0.904,1
Supplier_E,South,Clear,Road,Food,655.0,0.966,3.4,301.0,681.0,0.308,0.692,0
Supplier_E,South,Storm,Air,Automotive,537.0,0.709,5.3,174.0,242.0,0.774,0.06,1
Supplier_A,West,Clear,Rail,Electronics,160.0,0.944,3.9,392.0,20.0,0.465,0.486,0
Supplier_C,South,Rain,Road,Food,551.0,0.798,6.3,612.0,574.0,0.273,0.438,1
Supplier_A,East,Rain,Road,Food,1042.0,0.594,6.9,461.0,489.0,0.114,0.334,0
Supplier_D,West,Clear,Rail,Electronics,955.0,0.706,5.0,340.0,817.0,0.188,0.728,0
Supplier_E,West,Clear,Rail,Pharma,621.0,0.933,1.6,440.0,465.0,0.158,0.723,0
Supplier_A,North,Flood,Air,Automotive,251.0,0.748,,439.0,481.0,0.332,0.559,1
Supplier_D,Central,Rain,Road,Electronics,301.0,0.687,6.7,432.0,653.0,0.095,0.359,0
Supplier_E,North,Clear,Air,Electronics,328.0,0.686,7.4,452.0,727.0,0.609,0.361,0
Supplier_E,North,Clear,Sea,Electronics,882.0,0.876,4.7,233.0,344.0,0.372,0.51,0
Supplier_B,North,Clear,Rail,Electronics,974.0,1.0,1.3,439.0,708.0,0.364,0.399,0
Supplier_A,South,Rain,Road,Food,601.0,0.459,5.8,104.0,385.0,0.117,0.499,0
Supplier_E,Central,Rain,Air,Food,471.0,1.0,5.0,524.0,504.0,0.196,0.623,0
Supplier_E,South,Clear,Road,Automotive,953.0,0.811,8.1,222.0,648.0,0.01,0.163,0
Supplier_C,West,Rain,Road,Food,296.0,0.867,8.7,632.0,686.0,0.674,0.333,0
Supplier_E,East,Storm,Road,Food,563.0,0.715,8.3,20.0,570.0,0.066,0.493,1
Supplier_A,North,Storm,Sea,Textile,670.0,0.779,9.0,721.0,262.0,0.082,0.844,1
Supplier_D,East,Clear,Road,Pharma,326.0,0.809,11.4,125.0,89.0,0.633,0.686,0
Supplier_A,North,Clear,Sea,Automotive,385.0,0.623,7.2,204.0,459.0,0.428,0.499,1
Supplier_E,East,Clear,Rail,Electronics,364.0,0.659,9.3,474.0,714.0,0.374,0.589,0
Supplier_D,East,Clear,Rail,Textile,918.0,0.958,7.5,531.0,599.0,0.418,0.478,0
Supplier_E,East,Clear,Road,Pharma,1048.0,0.547,1.0,369.0,553.0,0.541,0.737,0
Supplier_C,South,Clear,Rail,Pharma,580.0,0.846,5.5,581.0,498.0,0.37,0.595,0
Supplier_A,West,Clear,Road,Electronics,480.0,0.724,3.4,277.0,568.0,0.041,0.781,0
Supplier_A,East,Rain,Rail,Food,394.0,0.636,6.7,348.0,281.0,0.497,0.202,0
Supplier_B,South,Clear,Road,Pharma,550.0,1.0,3.6,366.0,672.0,0.434,0.323,0
Supplier_D,East,Storm,Road,Textile,407.0,0.637,7.8,323.0,686.0,0.584,0.56,1
Supplier_A,North,Clear,Rail,Electronics,525.0,0.61,8.9,72.0,422.0,0.1,0.609,0
Supplier_E,Central,Rain,Road,Food,657.0,0.752,9.6,416.0,596.0,0.204,1.0,1
Supplier_B,West,Clear,Road,Textile,445.0,0.665,10.9,399.0,122.0,0.428,0.102,0
Supplier_C,South,Storm,Sea,Textile,501.0,0.781,1.0,614.0,540.0,0.161,0.493,0
Supplier_B,West,Storm,Road,Automotive,502.0,0.803,2.4,189.0,471.0,0.01,0.483,0
Supplier_C,West,Clear,Road,Food,467.0,0.815,14.8,305.0,777.0,0.389,0.552,0
Supplier_C,West,Rain,Road,Textile,435.0,0.761,9.0,637.0,456.0,0.529,0.881,1
Supplier_A,North,Clear,Road,Pharma,748.0,0.675,6.7,473.0,691.0,0.324,0.693,0
Supplier_C,Central,Rain,Air,Textile,90.0,0.877,6.1,519.0,414.0,0.46,0.147,0
Supplier_D,Central,Clear,Road,Food,959.0,0.763,5.8,502.0,20.0,0.431,0.837,0
Supplier_E,Central,Clear,Rail,Pharma,585.0,0.706,1.0,502.0,450.0,0.352,0.831,0
Supplier_B,Central,Clear,Rail,Pharma,709.0,1.0,3.7,748.0,543.0,0.377,,0
Supplier_E,Central,Flood,Road,Food,739.0,0.762,5.7,436.0,533.0,0.62,0.144,1
Supplier_E,West,Clear,Sea,Electronics,366.0,0.944,3.9,238.0,537.0,0.157,0.467,0
Supplier_E,North,Rain,Sea,Automotive,312.0,0.964,4.2,535.0,389.0,0.505,0.603,0
Supplier_B,East,Clear,Road,Pharma,282.0,0.973,13.7,318.0,429.0,0.114,0.719,0
Supplier_E,South,Clear,Road,Pharma,486.0,0.884,5.2,400.0,252.0,0.191,0.111,0
Supplier_C,South,Clear,Road,Electronics,732.0,0.78,6.8,487.0,61.0,0.589,0.331,0
Supplier_A,Central,Heatwave,Road,Food,398.0,0.77,6.7,272.0,477.0,0.108,0.742,0
Supplier_B,Central,Storm,Rail,Pharma,708.0,0.743,7.8,328.0,336.0,0.302,0.83,1
Supplier_D,East,Clear,Rail,Electronics,50.0,0.455,4.6,506.0,738.0,0.822,0.595,1
Supplier_A,West,Storm,Road,Textile,450.0,0.888,9.7,321.0,20.0,0.555,0.753,1
Supplier_C,North,Clear,Road,Automotive,853.0,0.817,7.3,595.0,564.0,0.203,0.6,0
Supplier_D,South,Clear,Road,Pharma,506.0,0.904,2.1,242.0,967.0,0.237,0.712,0
Supplier_A,Central,Rain,Sea,Electronics,334.0,0.762,5.7,242.0,460.0,0.316,0.532,0
Supplier_C,East,Clear,Sea,Textile,379.0,0.88,5.5,763.0,499.0,0.612,0.606,0
Supplier_B,East,Clear,Road,Automotive,50.0,0.573,5.3,145.0,594.0,0.15,0.231,0
Supplier_C,East,Rain,Air,Food,287.0,0.605,7.5,415.0,611.0,0.138,0.659,0
Supplier_B,South,Clear,Rail,Automotive,825.0,0.409,7.9,753.0,410.0,0.493,0.224,0
Supplier_E,Central,Flood,Air,Electronics,399.0,0.76,7.5,415.0,278.0,0.014,0.659,1
Supplier_A,West,Rain,Rail,Food,429.0,0.664,7.0,662.0,644.0,0.168,0.403,0
Supplier_E,West,Flood,Sea,Electronics,50.0,0.644,6.3,537.0,80.0,0.333,0.581,1
Supplier_D,South,Rain,Road,Automotive,126.0,0.83,1.0,419.0,683.0,0.343,0.29,0
Supplier_E,West,Flood,Road,Textile,859.0,0.716,8.3,396.0,414.0,0.077,0.389,1
Supplier_E,Central,Clear,Sea,Food,710.0,0.565,7.5,39.0,501.0,0.421,0.581,1
Supplier_A,West,Rain,Road,Automotive,213.0,1.0,3.0,363.0,384.0,0.461,0.666,0
Supplier_E,East,Rain,Road,Automotive,386.0,0.774,6.8,462.0,815.0,0.218,0.741,0
Supplier_C,South,Heatwave,Air,Textile,542.0,0.618,7.9,462.0,555.0,0.682,0.247,0
Supplier_E,East,Clear,Air,Electronics,239.0,0.68,9.5,864.0,429.0,0.418,0.17,0
Supplier_E,South,Rain,Air,Pharma,50.0,0.754,7.5,471.0,423.0,0.149,0.285,0
Supplier_C,West,Storm,Air,Pharma,509.0,0.754,7.0,533.0,467.0,0.674,0.266,1
Supplier_B,North,Clear,Air,Automotive,699.0,0.975,8.8,630.0,1027.0,0.245,0.845,0
Supplier_A,North,Flood,Road,Food,704.0,0.768,5.1,517.0,210.0,0.386,0.795,1
Supplier_A,West,Clear,Rail,Automotive,778.0,1.0,7.2,405.0,738.0,0.253,0.281,0
Supplier_B,South,Clear,Air,Food,146.0,0.715,4.1,405.0,625.0,0.475,0.876,0
Supplier_E,East,Rain,Sea,Textile,565.0,0.844,,357.0,839.0,0.254,0.782,1
Supplier_C,East,Clear,Road,Automotive,480.0,,1.2,500.0,638.0,0.266,0.141,0
Supplier_C,East,Clear,Road,Electronics,527.0,0.959,8.5,389.0,501.0,0.318,0.273,0
Supplier_B,West,Clear,Air,Textile,495.0,0.977,6.1,532.0,724.0,0.25,0.135,0
Supplier_C,South,Clear,Road,Textile,378.0,0.739,8.9,238.0,551.0,0.564,0.481,0
Supplier_D,West,Storm,Road,Electronics,50.0,0.779,3.7,446.0,666.0,0.098,0.504,0
Supplier_E,South,Flood,Sea,Pharma,852.0,0.408,6.3,699.0,814.0,0.343,0.503,1
Supplier_D,South,Rain,Rail,Textile,636.0,0.751,6.2,380.0,520.0,0.368,0.054,0
Supplier_D,East,Clear,Road,Textile,164.0,,7.3,752.0,407.0,0.325,0.186,0
Supplier_E,Central,Rain,Road,Food,673.0,,2.9,449.0,358.0,0.544,0.557,0
Supplier_C,South,Flood,Road,Food,434.0,0.767,7.9,410.0,599.0,0.049,0.637,1
Supplier_E,East,Storm,Air,Electronics,441.0,1.0,1.0,441.0,307.0,0.464,0.056,0
Supplier_B,North,Clear,Rail,Food,350.0,0.722,4.0,364.0,423.0,0.101,0.218,0
Supplier_A,North,Clear,Road,Automotive,690.0,0.673,1.3,63.0,287.0,0.248,0.725,0
Supplier_C,West,Heatwave,Road,Pharma,342.0,0.71,8.5,578.0,612.0,0.08,0.231,0
Supplier_A,West,Flood,Road,Pharma,265.0,0.612,7.2,815.0,335.0,0.284,0.497,1
Supplier_A,South,Clear,Road,Textile,844.0,0.873,7.4,506.0,217.0,0.234,0.21,0
Supplier_E,West,Flood,Road,Food,503.0,0.823,10.4,517.0,256.0,0.678,0.683,1
Supplier_D,South,Clear,Rail,Pharma,512.0,0.871,5.1,387.0,374.0,0.398,0.056,0
Supplier_B,South,Clear,Road,Pharma,730.0,0.718,7.8,628.0,394.0,0.438,0.433,0
Supplier_E,East,Storm,Road,Food,376.0,0.771,6.2,413.0,555.0,0.128,0.707,1
Supplier_A,South,Rain,Rail,Pharma,428.0,0.453,5.7,468.0,464.0,0.498,0.634,1
Supplier_B,Central,Clear,Road,Food,629.0,0.836,9.9,138.0,581.0,0.678,0.398,0
Supplier_D,East,Heatwave,Road,Textile,149.0,0.795,12.2,325.0,599.0,0.524,0.346,1
Supplier_B,South,Flood,Road,Automotive,607.0,0.615,4.7,486.0,663.0,0.088,0.449,1
Supplier_D,East,Clear,Road,Pharma,354.0,0.764,8.5,583.0,80.0,0.257,0.216,0
Supplier_E,West,Rain,Road,Food,772.0,0.741,7.0,588.0,252.0,0.372,0.478,0
Supplier_A,South,Storm,Air,Food,692.0,1.0,7.0,136.0,622.0,0.235,0.482,0
Supplier_A,Central,Rain,Road,Automotive,658.0,0.621,6.7,154.0,547.0,0.857,0.408,1
Supplier_E,East,Heatwave,Air,Automotive,132.0,0.83,5.0,525.0,715.0,0.254,0.72,0
Supplier_C,West,Rain,Air,Food,523.0,0.616,1.0,286.0,160.0,0.341,0.264,0
Supplier_C,Central,Clear,Road,Pharma,244.0,0.696,10.6,581.0,395.0,0.23,0.125,0
Supplier_C,East,Clear,Road,Automotive,540.0,0.822,3.9,127.0,435.0,0.396,0.384,0
Supplier_C,North,Flood,Road,Electronics,50.0,0.748,5.3,402.0,537.0,0.626,0.527,1
Supplier_D,West,Heatwave,Road,Automotive,149.0,0.779,5.3,414.0,508.0,0.373,0.477,0
Supplier_C,North,Clear,Rail,Textile,859.0,0.83,3.6,506.0,603.0,0.306,0.467,0
Supplier_A,East,Clear,Road,Automotive,646.0,0.706,6.7,234.0,475.0,0.135,0.252,0
Supplier_D,Central,Storm,Sea,Food,458.0,0.913,5.9,66.0,802.0,0.592,0.284,1
Supplier_D,East,Clear,Rail,Textile,314.0,0.734,3.9,451.0,872.0,0.321,0.393,0
Supplier_A,West,Clear,Air,Food,268.0,0.765,6.4,515.0,254.0,0.313,0.375,0
Supplier_B,East,Flood,Air,Food,602.0,0.834,5.9,601.0,510.0,0.01,0.742,1
Supplier_D,South,Storm,Rail,Textile,461.0,0.814,8.8,355.0,676.0,0.325,0.558,1
Supplier_D,South,Flood,Sea,Electronics,952.0,0.877,2.0,560.0,629.0,0.27,0.383,1
Supplier_A,East,Rain,Sea,Automotive,502.0,0.828,3.6,507.0,410.0,0.01,0.741,0
Supplier_A,North,Clear,Road,Automotive,565.0,0.85,8.2,658.0,556.0,0.548,0.598,0
Supplier_C,East,Heatwave,Road,Food,189.0,0.731,4.1,410.0,152.0,0.243,0.201,0
Supplier_C,East,Clear,Road,Electronics,456.0,0.62,3.3,109.0,496.0,0.729,0.01,0
Supplier_E,Central,Clear,Road,Automotive,596.0,0.566,4.2,408.0,179.0,0.633,0.208,0
Supplier_C,North,Flood,Rail,Pharma,453.0,0.529,5.7,436.0,612.0,0.206,0.631,1
Supplier_E,Central,Rain,Road,Textile,424.0,1.0,5.7,513.0,254.0,0.624,0.696,0
Supplier_B,East,Flood,Rail,Automotive,635.0,0.448,5.4,144.0,536.0,0.672,0.135,1
Supplier_C,West,Clear,Air,Pharma,944.0,0.959,2.9,364.0,570.0,0.238,0.645,0
Supplier_A,East,Heatwave,Road,Food,588.0,0.657,8.3,576.0,517.0,0.143,0.637,1
Supplier_C,South,Rain,Rail,Electronics,847.0,0.958,10.0,401.0,361.0,0.01,0.807,0
Supplier_A,Central,Rain,Road,Food,712.0,0.45,1.0,365.0,454.0,0.426,0.709,1
Supplier_C,South,Heatwave,Air,Electronics,832.0,0.745,1.3,763.0,760.0,0.155,0.797,1
Supplier_B,North,Clear,Rail,Textile,391.0,0.998,9.0,227.0,407.0,0.432,0.607,0
Supplier_A,West,Storm,Road,Automotive,496.0,0.887,10.7,642.0,505.0,0.236,0.6,1
Supplier_A,West,Rain,Air,Pharma,497.0,0.729,1.0,604.0,378.0,0.194,0.426,0
Supplier_C,Central,Storm,Road,Textile,692.0,0.489,8.4,379.0,724.0,0.238,0.68,1
Supplier_E,East,Flood,Air,Electronics,756.0,0.582,10.9,414.0,517.0,0.09,0.207,1
Supplier_A,North,Rain,Rail,Food,583.0,0.988,3.4,413.0,332.0,0.238,0.469,0
Supplier_C,North,Clear,Road,Electronics,778.0,0.728,10.7,453.0,502.0,0.203,0.619,0
Supplier_B,East,Clear,Air,Electronics,404.0,0.769,5.5,313.0,447.0,0.347,0.81,0
Supplier_E,South,Heatwave,Sea,Pharma,780.0,0.823,6.9,343.0,806.0,0.371,0.395,1
Supplier_C,Central,Heatwave,Air,Pharma,814.0,0.585,3.8,356.0,490.0,0.136,0.713,0
Supplier_E,North,Heatwave,Rail,Automotive,726.0,0.841,9.0,362.0,196.0,0.57,0.457,0
Supplier_B,Central,Clear,Air,Textile,585.0,0.717,8.5,364.0,610.0,0.318,0.717,0
Supplier_A,South,Clear,Road,Automotive,735.0,0.824,11.2,20.0,893.0,0.65,0.324,0
Supplier_C,North,Storm,Air,Automotive,318.0,0.693,10.3,438.0,763.0,0.398,0.66,1
Supplier_D,South,Storm,Sea,Food,602.0,0.544,6.0,325.0,257.0,0.364,0.479,1
Supplier_E,North,Clear,Road,Pharma,628.0,0.716,15.3,84.0,441.0,0.252,0.239,0
Supplier_E,East,Rain,Road,Pharma,204.0,0.876,10.1,357.0,493.0,0.473,0.466,1
Supplier_E,South,Clear,Road,Textile,673.0,0.839,7.6,351.0,496.0,0.357,0.791,0
Supplier_D,East,Rain,Road,Food,225.0,0.785,3.0,650.0,584.0,0.522,0.276,0
Supplier_B,East,Clear,Road,Food,439.0,0.915,1.4,323.0,424.0,0.671,0.173,0
Supplier_C,North,Clear,Road,Electronics,560.0,0.749,1.7,540.0,299.0,0.205,0.588,0
Supplier_A,North,Clear,Rail,Food,360.0,0.788,3.2,669.0,709.0,0.473,0.131,0
Supplier_C,North,Heatwave,Road,Automotive,571.0,0.708,10.1,307.0,253.0,0.467,0.844,1
Supplier_B,North,Storm,Road,Food,567.0,0.923,7.5,411.0,324.0,0.442,0.838,1
Supplier_A,North,Heatwave,Air,Automotive,337.0,0.824,4.2,731.0,251.0,0.263,0.728,0
Supplier_B,South,Clear,Road,Textile,698.0,0.696,5.6,461.0,635.0,0.267,0.498,0
Supplier_C,East,Clear,Road,Electronics,351.0,0.557,5.2,487.0,523.0,0.233,0.866,0
Supplier_B,South,Clear,Air,Textile,1145.0,0.946,8.4,347.0,694.0,0.229,0.796,0
Supplier_E,South,Rain,Sea,Textile,522.0,0.668,3.4,544.0,327.0,0.182,0.383,0
Supplier_C,East,Clear,Rail,Food,245.0,0.791,7.0,413.0,224.0,0.329,0.817,0
Supplier_E,East,Storm,Road,Automotive,294.0,1.0,6.9,90.0,402.0,0.198,0.299,0
Supplier_D,South,Storm,Road,Electronics,848.0,0.9,3.5,356.0,460.0,0.437,0.457,1
Supplier_A,South,Flood,Sea,Pharma,444.0,1.0,10.8,207.0,546.0,0.361,0.105,1
Supplier_B,East,Clear,Air,Electronics,195.0,0.699,5.1,440.0,130.0,0.384,0.532,0
Supplier_D,North,Rain,Air,Automotive,772.0,0.941,3.0,255.0,605.0,0.295,0.435,0
Supplier_C,East,Clear,Air,Textile,442.0,0.784,8.6,506.0,303.0,0.364,0.401,0
Supplier_B,Central,Clear,Road,Automotive,720.0,0.835,6.2,428.0,358.0,0.301,0.464,0
Supplier_C,South,Storm,Road,Automotive,793.0,1.0,7.2,195.0,758.0,0.506,0.373,1
Supplier_E,North,Rain,Air,Electronics,621.0,0.738,2.4,331.0,20.0,0.262,0.509,0
Supplier_B,West,Storm,Sea,Textile,1173.0,0.783,8.4,532.0,571.0,0.425,0.782,1
Supplier_A,North,Clear,Road,Electronics,102.0,0.645,12.5,627.0,570.0,0.089,0.266,0
Supplier_B,North,Heatwave,Rail,Food,337.0,0.913,2.2,258.0,320.0,0.492,0.69,0
Supplier_E,North,Heatwave,Road,Automotive,483.0,0.696,7.1,222.0,402.0,0.238,0.547,0
Supplier_D,Central,Clear,Sea,Textile,1138.0,,3.6,771.0,769.0,0.168,0.582,0
Supplier_E,Central,Flood,Road,Textile,1017.0,0.533,14.1,418.0,932.0,0.122,0.493,1
Supplier_E,East,Clear,Air,Food,885.0,0.862,9.7,436.0,734.0,0.106,0.342,0
Supplier_A,West,Storm,Road,Food,344.0,0.683,6.8,287.0,915.0,0.254,0.598,1
Supplier_B,West,Flood,Rail,Food,374.0,0.89,2.3,459.0,348.0,0.65,0.614,1
Supplier_A,West,Storm,Air,Food,335.0,0.778,3.0,729.0,152.0,0.221,0.324,0
Supplier_A,East,Storm,Road,Automotive,346.0,0.7,8.2,466.0,488.0,0.01,0.206,1
Supplier_E,Central,Clear,Sea,Automotive,938.0,0.722,1.9,612.0,677.0,0.423,0.519,0
Supplier_E,West,Storm,Sea,Food,487.0,0.652,2.0,425.0,92.0,0.127,0.666,1
Supplier_A,North,Rain,Sea,Food,521.0,0.906,6.0,235.0,296.0,0.513,0.721,0
Supplier_D,South,Clear,Road,Electronics,751.0,0.623,6.4,297.0,321.0,0.266,0.765,0
Supplier_C,Central,Clear,Air,Electronics,117.0,0.74,7.1,219.0,578.0,0.295,0.582,0
Supplier_A,East,Storm,Rail,Food,564.0,0.832,4.7,459.0,550.0,0.589,0.442,1
Supplier_E,South,Rain,Rail,Pharma,265.0,1.0,8.8,640.0,329.0,0.474,0.5,0
Supplier_E,Central,Rain,Rail,Automotive,473.0,0.779,3.4,449.0,540.0,0.101,0.227,0
Supplier_C,West,Heatwave,Rail,Textile,398.0,0.744,7.9,365.0,248.0,0.13,0.35,0
Supplier_D,East,Rain,Road,Automotive,384.0,0.821,6.6,278.0,406.0,0.01,0.488,0
Supplier_B,East,Clear,Road,Textile,609.0,0.469,7.8,484.0,222.0,0.871,0.441,0
Supplier_D,North,Clear,Road,Food,608.0,0.6,9.5,197.0,467.0,0.177,0.52,0
Supplier_C,South,Rain,Road,Textile,493.0,0.724,4.6,216.0,324.0,0.584,0.198,0
Supplier_E,East,Storm,Road,Textile,646.0,0.673,4.0,582.0,652.0,0.244,0.247,1
